customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
2667,1,0,0,1,11,1,2,1,0,0,0,0,0,2,0,0,2,86.2,893.2
5401,1,0,0,0,28,0,1,0,0,0,0,2,0,0,0,1,1,30.1,810.85
4383,1,0,1,0,65,1,2,1,2,2,2,0,2,0,2,1,2,99.35,6347.55
2785,0,0,0,0,62,1,0,2,1,1,1,1,1,1,2,1,1,19.2,1123.65
4982,0,0,1,0,2,1,0,2,1,1,1,1,1,1,0,0,0,20.1,43.15
3940,0,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,1,20.35,35.1
6217,0,0,1,1,55,1,2,2,1,1,1,1,1,1,2,1,1,25.65,1388.0
3852,1,1,1,0,41,1,0,1,0,2,0,0,2,2,0,1,2,94.55,3851.45
6950,0,0,1,1,17,1,2,1,2,0,2,0,2,2,0,1,2,104.2,1743.5
5885,0,0,0,0,30,1,0,1,0,0,0,2,2,2,1,1,0,94.4,2638.1
5756,1,0,0,0,17,1,0,0,2,2,0,0,0,0,1,0,3,56.1,946.95
4119,0,0,1,1,16,1,0,0,2,2,0,2,0,2,2,0,0,68.25,1114.85
5741,1,0,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1777.6
4188,1,0,0,0,9,1,2,1,0,0,0,0,0,0,0,1,2,76.25,684.85
6927,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,74.35,74.35
477,1,0,0,1,23,1,0,0,0,2,0,2,0,0,0,0,2,54.15,1312.45
3359,1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,0,19.45,159.2
2420,1,0,1,1,19,0,1,0,2,2,0,0,0,0,0,1,3,34.95,610.2
4342,0,0,0,0,7,1,2,0,2,0,0,0,0,0,0,1,2,53.65,404.35
5714,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65
1541,1,0,0,0,61,1,2,1,2,0,2,0,2,2,1,0,2,104.0,6363.45
2928,0,0,1,0,57,1,0,0,2,2,0,2,2,0,2,1,1,70.35,4124.65
4253,1,0,0,0,9,1,0,1,0,0,0,0,0,2,0,1,2,80.8,713.1
5042,1,0,0,1,15,1,0,0,2,0,2,0,0,2,1,0,3,64.85,950.75
5474,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65
2485,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,45.9,505.95
6683,1,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.0,1149.65
1703,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,2,44.8,169.65
648,0,0,0,0,7,1,0,1,0,0,0,0,2,0,0,1,3,80.3,526.7
5536,0,0,1,0,20,1,0,2,1,1,1,1,1,1,1,0,3,20.35,393.15
78,0,0,0,1,26,0,1,0,2,0,0,2,0,2,0,0,3,45.8,1147.0
2563,1,1,1,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.1,3021.6
3031,0,0,1,0,53,1,2,1,0,2,2,2,2,2,1,1,0,108.95,5718.2
6372,1,0,0,0,3,1,0,0,0,0,0,2,2,2,0,1,2,69.35,191.35
232,0,0,0,0,68,0,1,0,2,2,2,2,2,2,2,0,1,64.35,4539.6
4052,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,90.8,6397.6
2687,1,0,0,0,12,1,2,2,1,1,1,1,1,1,1,0,1,24.95,280.4
6336,0,1,1,1,34,1,2,1,0,2,0,0,0,0,0,1,3,79.6,2718.3
5351,0,0,1,0,68,1,2,1,2,2,0,0,0,0,2,1,0,84.7,5711.05
2101,0,0,0,1,50,1,0,0,2,0,2,2,2,0,1,1,1,70.8,3478.15
2651,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,36.45,36.45
1408,0,1,0,0,41,1,2,1,0,2,2,0,2,2,0,1,2,104.4,4133.95
697,1,1,1,0,30,1,2,1,0,0,0,2,2,2,0,1,2,101.5,2917.65
4898,1,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,2,54.3,54.3
2088,1,1,1,1,29,1,2,1,0,0,2,0,2,2,0,1,2,103.95,2964.8
4232,0,0,1,1,23,1,2,0,2,2,2,2,2,2,2,1,1,91.1,2198.3
2441,1,0,0,1,60,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1189.9
5036,0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,0,1,26.45,1914.5
1279,1,0,0,1,22,1,0,1,0,2,2,0,2,0,0,1,2,89.4,2001.5
1137,1,0,0,0,72,1,0,0,2,2,2,2,2,0,2,1,0,75.1,5336.35
534,0,1,0,0,66,1,2,1,0,2,2,0,2,2,1,0,0,108.1,7238.6
5347,0,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,110.15,7998.8
440,0,1,1,0,47,1,2,1,2,0,0,0,0,0,0,0,2,80.35,3825.85
5140,0,0,0,0,51,1,2,1,0,2,2,2,2,2,1,1,2,111.5,5703.25
4287,0,0,1,1,70,1,2,1,0,2,2,0,2,2,1,1,2,106.5,7397.0
4390,1,0,0,0,9,1,0,2,1,1,1,1,1,1,1,1,2,19.9,164.6
6051,1,0,1,1,59,1,2,1,2,2,0,2,2,2,2,1,3,111.1,6555.2
504,1,0,0,1,3,1,0,0,0,0,0,2,2,2,0,0,3,70.7,225.65
2980,1,1,1,0,38,0,1,0,0,0,0,0,0,0,0,1,2,24.85,955.75
239,0,0,0,0,37,1,2,1,2,2,2,0,0,0,0,0,0,91.2,3382.3
5211,1,0,0,0,37,1,0,0,2,2,2,2,0,0,2,0,0,65.6,2313.8
6589,0,1,1,0,24,0,1,0,0,0,2,0,0,2,0,1,1,40.65,933.3
4600,0,0,1,1,14,1,0,0,2,2,0,2,0,0,0,0,0,59.45,780.85
1242,1,0,1,0,72,1,2,1,2,2,0,2,2,2,2,1,1,109.95,7852.4
1916,1,0,1,0,53,0,1,0,0,2,2,2,2,2,1,1,2,60.45,3184.25
5933,0,0,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.9,764.95
2446,1,0,1,1,72,0,1,0,2,2,2,0,0,0,2,0,1,38.5,2763.0
5439,0,1,1,0,17,1,2,1,0,0,0,0,2,2,0,1,2,92.55,1614.7
2069,0,0,1,1,2,1,0,1,0,2,0,0,0,0,0,1,0,73.55,145.4
5557,0,0,1,0,8,1,0,2,1,1,1,1,1,1,0,0,0,20.15,156.25
2110,0,0,1,0,48,0,1,0,0,2,2,0,0,0,1,0,3,34.7,1604.5
3530,0,0,0,0,10,1,2,2,1,1,1,1,1,1,0,1,3,24.5,270.15
2789,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,20.6
1570,0,0,0,0,29,1,0,0,2,0,2,2,0,0,1,0,1,58.0,1734.5
3785,0,1,1,1,65,1,2,1,0,2,2,0,2,2,1,1,2,107.45,7047.5
4852,0,0,0,0,8,1,2,0,2,2,2,0,0,0,0,1,0,65.5,573.15
856,1,0,1,0,61,1,2,2,1,1,1,1,1,1,2,0,0,25.45,1538.6
6498,0,1,0,0,45,1,2,1,0,0,2,0,2,2,1,1,0,100.15,4459.8
3815,1,0,1,1,72,1,2,1,0,2,2,0,2,2,1,1,1,104.45,7459.0
5700,1,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,2,21.15,306.05
2839,1,0,0,0,7,1,2,1,0,0,0,0,2,2,0,0,2,96.2,639.7
2506,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,1,3,44.4,348.15
5902,0,1,1,0,43,1,2,1,0,0,2,2,2,2,1,1,2,107.55,4533.9
4154,1,0,1,1,58,1,2,1,0,0,2,2,0,2,2,0,0,94.35,5563.65
729,1,1,1,0,16,1,2,1,0,0,2,0,2,2,0,1,2,98.75,1587.55
1191,1,0,1,1,2,1,0,2,1,1,1,1,1,1,0,0,3,20.3,40.25
186,0,0,1,0,8,1,0,1,0,2,2,0,2,2,0,0,2,101.15,842.9
2704,0,0,1,0,40,1,2,1,2,0,2,0,2,2,1,0,0,105.75,4228.55
2997,1,0,0,0,9,1,2,1,2,0,0,0,0,0,0,1,2,81.15,784.45
4988,1,0,0,0,41,1,0,1,0,2,0,2,2,0,1,1,2,89.55,3729.75
4434,0,0,0,0,26,1,0,0,0,2,2,0,0,0,0,1,1,54.75,1406.9
5555,0,0,1,0,33,1,0,0,0,2,0,2,0,0,1,1,1,53.75,1857.3
1389,1,0,1,1,68,1,0,1,0,2,2,2,2,2,1,0,1,105.75,7322.5
6193,0,1,1,0,65,1,0,1,0,2,2,2,2,2,2,1,1,105.85,6725.5
5495,1,0,0,0,55,1,0,0,0,2,0,2,0,2,1,1,2,64.2,3627.3
3807,1,0,0,0,20,1,2,1,0,0,2,0,2,0,0,1,2,88.7,1761.45
5430,1,0,0,0,19,1,0,1,0,0,0,2,0,2,1,1,1,87.7,1725.95
4411,0,0,0,0,45,1,2,1,0,0,2,0,0,2,0,1,1,89.3,4192.15
4165,0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,1,20.15,1411.2
1330,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,79.75,164.5
3498,0,0,0,0,27,1,2,1,0,0,0,0,2,2,0,1,3,94.55,2724.6
2260,0,0,1,0,12,1,0,2,1,1,1,1,1,1,2,1,2,20.05,264.55
3592,1,0,0,1,72,0,1,0,2,2,2,2,2,2,2,0,1,67.2,4671.7
2326,1,0,0,0,12,1,2,1,0,0,0,0,2,2,0,0,2,94.55,1173.55
5998,0,1,0,0,5,1,0,1,0,0,0,0,0,0,0,1,3,69.05,318.5
1789,1,1,1,0,71,1,2,1,2,2,2,0,2,2,0,1,2,107.5,7713.55
1967,1,1,0,0,35,1,0,0,0,0,2,2,2,2,1,1,2,73.0,2471.25
3061,1,0,1,1,70,1,2,1,2,2,2,2,2,2,2,0,1,114.75,7842.3
5999,0,0,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,76.05,2227.8
1046,1,0,1,1,52,1,2,1,0,0,2,2,0,2,2,1,0,96.25,4990.25
4270,1,1,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,101.1,3744.05
6086,1,0,0,0,69,1,2,1,0,2,0,2,2,2,1,1,0,104.7,7220.35
3844,1,1,1,0,30,1,2,1,0,0,0,0,0,0,0,0,3,77.9,2351.45
1711,0,0,0,0,33,1,2,1,2,0,0,0,0,2,0,1,2,90.65,2989.6
974,1,1,1,0,54,1,2,1,0,2,2,2,2,2,2,1,2,110.45,6077.75
3172,0,0,0,0,59,1,2,0,2,0,0,2,0,2,1,0,0,68.7,4070.95
6746,1,1,0,0,55,0,1,0,2,2,0,0,2,0,0,1,2,44.85,2479.05
6543,1,1,1,0,69,0,1,0,0,0,2,0,0,0,1,1,1,29.8,2134.3
2974,0,0,0,0,66,1,2,1,0,2,0,0,2,0,1,1,0,88.9,6000.1
1363,1,0,1,1,37,1,0,0,2,0,2,2,0,0,1,1,3,58.75,2203.1
5728,1,1,1,0,9,1,0,2,1,1,1,1,1,1,1,0,1,19.85,183.15
1996,1,0,1,1,69,1,2,0,2,0,2,2,2,2,2,0,0,86.9,6194.1
3848,1,0,0,0,10,1,0,0,0,2,0,0,2,0,0,1,3,59.65,638.95
4731,1,0,0,1,40,1,0,0,2,2,0,0,0,0,0,1,3,55.25,2139.2
4605,1,0,0,1,13,1,0,0,0,0,0,0,2,2,0,0,1,66.4,831.75
6199,0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,90.1,521.3
5443,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,20.15,1337.5
4766,0,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,1,108.1,7181.95
6699,1,0,0,0,11,1,2,0,0,0,2,0,0,0,0,0,2,53.75,608.0
1877,1,0,1,1,46,1,0,0,2,0,2,2,0,0,1,0,3,56.9,2560.1
223,0,0,0,0,6,1,0,1,0,0,0,0,2,2,0,0,2,89.3,577.6
719,0,0,1,1,56,1,2,1,2,0,2,2,2,2,0,1,3,109.6,5953.0
264,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,1,25.15,1790.15
4647,0,0,1,1,33,1,2,0,0,0,2,2,2,2,1,1,2,79.15,2531.4
5241,0,0,1,1,72,1,2,0,2,2,0,2,0,0,2,0,1,66.75,4760.3
2117,0,0,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,95.2,292.85
678,0,0,0,1,19,1,0,0,0,0,0,2,0,0,0,0,3,48.8,953.65
2311,0,1,0,0,5,0,1,0,0,0,0,0,2,2,0,0,2,45.7,198.0
6651,0,0,1,0,71,1,0,0,0,2,2,2,2,2,2,1,1,80.7,5705.05
2258,1,0,1,0,8,1,0,1,2,0,0,0,0,0,0,1,2,74.5,609.9
6824,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.55,20.55
5710,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.65,79.65
2540,0,0,0,0,61,1,2,1,2,2,2,2,2,2,1,1,3,115.1,6993.65
528,0,0,1,1,71,0,1,0,2,2,0,2,2,2,2,0,0,59.7,4122.65
916,0,0,1,0,68,1,2,1,0,2,2,0,0,0,1,0,1,86.45,5762.95
520,1,0,0,0,46,0,1,0,0,0,2,2,0,0,1,0,1,33.7,1537.85
1534,1,0,0,0,33,1,2,1,2,0,0,0,0,0,1,0,0,80.1,2603.3
2026,0,0,1,1,53,1,2,1,2,2,2,2,0,2,2,1,0,104.05,5566.4
1451,0,1,1,0,50,1,2,1,2,2,2,0,2,2,0,0,0,108.75,5431.9
6166,0,0,0,0,57,0,1,0,2,0,2,2,0,0,1,1,1,41.1,2258.25
5423,0,0,1,1,54,1,0,2,1,1,1,1,1,1,2,1,0,20.35,1092.35
3992,0,1,1,0,60,1,2,1,0,2,2,0,2,2,0,1,2,105.9,6401.25
3949,0,1,1,0,28,1,2,1,0,0,0,2,2,2,0,1,1,101.3,2812.2
6230,0,0,1,1,1,1,0,1,0,0,0,0,2,0,0,1,3,80.05,80.05
1414,1,0,1,1,29,1,2,1,0,0,2,0,0,2,0,1,2,89.2,2698.35
6817,0,0,1,1,10,1,0,0,0,2,0,2,0,2,0,1,2,65.5,616.9
6925,1,0,0,1,43,0,1,0,2,2,2,0,0,0,0,1,2,40.45,1912.85
4300,1,1,1,0,13,1,0,1,0,0,0,0,0,0,0,0,0,70.45,849.1
6359,0,0,1,0,43,1,0,0,2,0,2,2,2,2,2,1,2,78.8,3460.3
4198,1,0,1,1,19,1,2,1,0,0,0,0,0,2,0,1,2,83.65,1465.75
1307,1,0,1,1,1,1,0,1,0,0,0,0,2,2,0,1,2,90.1,90.1
6424,0,0,0,0,69,1,0,0,2,0,2,2,2,2,2,1,1,82.45,5555.3
483,0,0,1,0,61,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1278.8
4366,1,0,1,0,43,1,2,0,2,2,0,2,0,0,0,0,0,66.25,2907.35
5708,0,0,1,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.5,146.3
6722,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,3,51.25,51.25
1303,1,0,1,0,56,1,0,1,0,0,0,0,2,2,0,0,3,89.7,4952.95
1740,0,0,1,0,70,0,1,0,2,2,2,2,2,2,2,0,0,64.55,4504.9
1413,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.6,45.6
1017,1,0,1,1,49,1,2,1,0,2,2,0,2,0,1,1,2,93.65,4520.15
830,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,1,0,49.65,267.35
1713,0,0,1,1,32,1,0,0,2,2,2,2,0,2,2,0,3,73.6,2316.85
6943,0,1,1,0,72,1,2,1,2,0,2,2,2,2,2,1,3,109.75,8075.35
3787,1,0,0,1,37,1,0,0,2,2,0,2,0,0,2,0,1,61.45,2302.35
5473,0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,106.4,7251.9
6152,0,0,1,0,26,1,0,0,0,2,2,2,2,2,0,0,0,81.9,2078.55
996,0,0,1,1,58,1,2,1,0,2,2,0,2,2,1,1,1,105.2,6225.4
5599,1,0,0,0,24,1,2,0,0,0,0,2,0,0,1,0,0,54.6,1242.25
1851,1,0,1,1,5,1,0,2,1,1,1,1,1,1,1,0,2,20.55,99.45
4025,1,0,1,1,15,1,0,2,1,1,1,1,1,1,0,1,2,20.0,288.05
878,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.7,599.25
218,0,0,1,0,55,1,2,0,2,2,0,2,0,0,1,1,1,66.05,3462.1
2003,0,0,1,0,25,0,1,0,0,0,0,0,2,0,0,1,0,34.0,853.0
4061,1,1,1,0,10,1,0,1,0,2,2,2,2,0,0,1,3,92.5,934.1
3957,1,0,1,1,44,0,1,0,2,2,2,2,0,2,2,1,1,54.05,2375.2
3173,0,0,0,0,47,1,0,0,2,2,0,2,0,0,1,1,3,58.9,2813.05
2188,0,0,1,1,13,1,0,1,0,0,0,0,2,2,0,0,2,88.35,1222.8
4523,0,0,1,1,49,1,2,1,0,2,2,2,2,2,2,1,0,107.95,5293.2
2321,0,0,1,0,64,1,0,1,2,0,0,2,2,2,1,1,3,96.9,6314.35
6628,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.1,19.1
4754,1,0,0,0,20,1,0,0,0,0,0,2,0,0,0,0,3,50.0,1003.05
1762,0,0,1,0,37,0,1,0,2,0,0,2,2,0,2,0,2,45.4,1593.1
2344,1,0,1,1,30,1,2,1,0,0,0,0,2,0,0,0,2,85.45,2509.95
3543,0,0,0,0,38,1,2,0,2,2,2,0,2,2,1,0,0,84.1,3187.65
2067,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,3,74.45,74.45
2454,0,0,0,0,37,1,0,0,0,0,0,0,2,2,0,1,2,64.75,2345.2
2969,0,0,1,0,52,0,1,0,2,2,2,2,2,2,2,0,1,66.25,3330.1
4444,1,0,0,1,71,1,0,0,2,2,2,2,2,0,2,1,1,76.9,5522.7
6697,1,0,0,0,26,1,0,1,0,2,2,0,2,0,0,0,2,89.8,2335.3
524,1,0,0,0,66,1,2,0,2,2,2,0,0,2,2,1,1,74.6,4798.4
6881,1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,1,116.95,8594.4
6667,1,0,0,1,25,0,1,0,2,0,0,0,2,0,1,1,1,40.65,970.55
3813,1,0,1,1,69,1,2,1,2,2,2,2,2,2,2,1,0,114.35,7665.8
804,1,0,1,1,53,1,2,0,2,2,0,0,0,2,2,0,0,69.7,3686.05
3997,0,0,0,0,12,1,0,1,0,0,2,0,2,2,1,0,3,95.5,1115.15
4639,1,0,0,0,26,1,0,1,0,0,2,2,2,2,0,1,2,98.65,2537.0
6341,1,0,0,0,21,1,0,0,0,0,2,0,0,2,0,0,3,61.65,1393.6
2973,0,0,0,1,1,1,0,1,0,0,0,0,2,2,0,1,2,89.35,89.35
3309,1,0,0,0,48,1,2,1,2,0,0,2,0,2,0,1,2,95.4,4445.3
4036,0,0,1,0,26,0,1,0,2,0,2,0,0,0,1,0,1,35.4,978.6
1011,1,0,1,0,60,1,0,2,1,1,1,1,1,1,2,0,3,19.95,1258.15
4303,1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,19.25,331.35
3621,0,1,0,0,10,0,1,0,0,0,0,2,0,0,0,1,2,29.65,291.4
3463,1,0,1,1,5,1,2,1,2,0,2,0,0,0,0,1,2,84.5,453.75
1712,0,0,0,1,4,1,0,2,1,1,1,1,1,1,1,1,3,20.4,84.75
326,1,0,1,1,65,1,2,2,1,1,1,1,1,1,2,0,1,24.75,1715.1
2681,1,0,1,1,70,1,2,2,1,1,1,1,1,1,2,0,3,25.35,1715.15
6374,1,0,0,0,18,1,2,1,0,0,2,0,0,2,0,1,1,90.7,1597.25
576,1,0,0,1,62,1,0,2,1,1,1,1,1,1,2,0,0,20.0,1250.1
5847,0,0,1,1,66,1,0,0,2,0,0,0,2,0,2,1,2,59.75,3996.8
6495,0,0,1,1,65,1,2,0,2,2,0,2,2,2,2,1,0,82.5,5215.1
4362,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,235.5
6939,0,0,0,0,34,1,0,2,1,1,1,1,1,1,0,0,3,20.35,673.2
66,1,0,1,1,16,1,2,1,0,0,2,0,2,0,0,1,0,90.8,1442.2
600,0,0,0,0,54,1,2,1,2,0,2,0,2,2,1,1,0,103.95,5639.05
1908,0,1,0,0,50,1,2,1,0,0,2,2,2,2,0,1,2,104.95,5222.35
2833,1,0,1,0,71,1,0,1,0,2,2,2,2,2,2,1,2,105.25,7291.75
5720,0,0,0,0,10,1,2,1,0,0,0,0,0,0,0,1,2,74.75,799.65
6779,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,2,50.8,50.8
6496,1,0,0,0,18,1,2,2,1,1,1,1,1,1,1,0,3,23.75,424.5
5893,1,0,0,0,4,1,0,0,0,0,0,2,2,0,0,1,2,61.3,249.4
3773,0,0,1,1,58,1,2,0,2,0,2,2,2,0,2,0,3,75.8,4415.75
4446,0,0,1,0,56,1,2,1,2,0,0,0,2,2,1,1,2,98.0,5270.6
6810,1,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,2,80.25,144.55
6641,1,0,1,0,32,1,2,1,0,0,2,0,0,0,0,1,2,78.9,2447.95
4408,1,0,1,1,56,0,1,0,2,2,0,2,2,0,1,1,3,52.0,2884.9
1622,1,0,0,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.75,3050.15
2184,0,0,0,0,4,1,2,0,0,0,0,2,2,0,0,1,3,64.4,253.0
575,1,0,0,0,53,1,2,1,0,0,0,0,2,0,0,0,0,85.45,4517.25
4349,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,45.8,436.2
6114,1,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,2,30.5,118.4
3909,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,19.9
6819,0,0,1,0,51,1,0,1,0,0,0,0,0,0,0,0,3,69.15,3649.6
5271,1,1,0,0,12,1,2,1,0,0,2,0,2,2,0,1,2,99.45,1200.15
5764,0,0,0,0,6,0,1,0,0,0,0,2,2,2,1,1,3,49.25,255.6
1463,1,0,1,1,63,0,1,0,0,2,2,2,0,0,2,0,0,39.35,2395.05
3814,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.6,70.6
3596,0,0,1,0,48,1,2,1,0,2,0,2,2,2,0,1,1,105.1,5083.55
6412,0,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,1,81.0,389.6
3982,0,0,0,1,35,1,0,2,1,1,1,1,1,1,1,1,1,20.1,644.5
1636,1,0,0,0,6,1,0,1,0,2,0,0,2,0,0,1,2,84.85,523.5
2760,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,0,3,19.75,39.3
1770,0,0,0,0,50,1,0,2,1,1,1,1,1,1,1,0,0,19.75,989.05
2844,0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,1,0,70.4,2406.1
3601,1,0,0,0,31,1,0,2,1,1,1,1,1,1,2,0,3,20.45,638.55
3561,0,0,1,1,9,1,0,2,1,1,1,1,1,1,2,0,3,20.35,191.1
179,0,0,1,1,54,1,2,0,0,2,2,2,2,2,0,1,2,86.2,4524.05
6288,0,0,0,0,46,1,0,1,2,2,2,0,2,0,1,1,1,95.65,4664.2
2868,1,0,0,1,34,1,2,1,2,2,0,0,2,2,1,1,2,103.8,3470.8
6830,1,0,1,1,71,1,2,1,2,0,0,0,2,2,2,1,2,97.2,6910.3
6879,0,0,1,1,63,1,0,0,2,2,2,2,0,0,2,0,3,63.55,4014.2
4534,0,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,0,24.95,1288.0
4255,0,1,0,0,26,1,2,1,0,2,0,0,2,0,0,1,2,89.15,2277.65
2834,0,0,1,0,64,1,0,1,2,0,2,0,2,2,2,1,0,99.0,6375.8
5620,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,24.8
2618,1,1,1,0,61,1,2,1,0,2,0,2,0,0,1,1,0,85.55,5251.75
4836,0,0,0,0,15,1,0,1,0,0,2,0,2,2,0,1,1,94.0,1505.45
1875,1,0,0,0,64,1,2,1,0,2,0,2,2,2,1,1,1,105.65,6903.1
903,0,0,0,0,18,1,2,0,0,0,0,0,0,0,0,1,2,50.3,913.3
6316,0,0,1,1,57,1,0,1,0,2,0,0,2,2,1,1,2,95.0,5535.8
6829,1,0,1,1,14,1,0,0,2,2,0,0,0,2,2,1,0,61.4,815.55
6000,1,1,0,0,18,1,2,1,0,2,0,0,0,0,0,1,1,80.55,1411.65
5094,0,1,1,0,72,1,2,1,2,0,0,0,0,0,2,0,0,78.5,5602.25
5618,1,0,1,0,70,1,2,1,2,2,2,2,2,2,2,0,1,114.3,8244.3
1577,0,0,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.05,741.5
2481,1,0,1,1,68,1,0,0,2,2,2,2,0,0,2,0,1,62.65,4375.8
3707,1,0,0,0,13,1,0,1,0,0,0,0,0,2,0,1,2,80.85,1008.7
4555,1,1,1,0,65,1,2,1,2,2,0,0,2,0,2,1,1,92.7,5968.4
3515,0,0,0,0,30,1,2,1,0,0,2,0,2,2,0,0,2,100.45,3096.9
6082,1,0,1,0,51,1,2,0,0,0,0,2,2,2,2,1,0,75.2,3901.25
1684,0,0,0,0,31,1,2,1,2,0,2,0,0,0,0,1,1,84.75,2613.4
5233,0,0,1,0,9,1,0,1,0,0,0,0,2,2,0,0,2,89.45,853.1
6657,0,0,1,1,72,1,2,0,2,2,2,2,0,2,2,1,0,79.5,5661.7
4476,1,0,0,0,10,1,2,0,0,0,0,0,2,2,0,1,1,72.15,794.25
4245,0,0,0,0,37,1,0,2,1,1,1,1,1,1,1,1,2,19.8,695.05
1096,0,0,0,0,2,1,0,0,0,0,2,2,2,2,0,0,2,76.4,160.8
5587,1,0,0,0,55,1,0,1,2,2,0,0,2,2,1,1,3,100.9,5552.05
6979,1,0,0,1,33,1,2,1,2,0,2,0,0,2,0,1,0,95.3,3275.15
5261,0,0,1,1,46,1,0,1,0,0,2,2,0,2,1,0,0,90.95,4236.6
5142,0,0,0,1,1,1,0,0,2,0,0,2,0,0,0,0,2,54.5,54.5
4968,0,1,0,0,20,1,2,0,0,0,0,0,0,2,0,1,3,61.6,1174.35
498,1,0,1,0,9,1,0,1,0,2,2,0,0,0,0,1,2,79.9,741.7
4213,1,1,0,0,32,1,2,1,0,0,0,0,2,2,0,1,1,96.15,3019.25
3101,0,0,1,1,19,1,0,0,0,0,2,0,0,0,0,1,0,49.6,962.9
2447,0,0,1,0,70,1,2,0,2,0,2,2,0,0,2,0,1,65.3,4759.75
1704,0,0,0,1,61,1,2,2,1,1,1,1,1,1,2,1,1,25.0,1498.35
5047,1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,2,45.45,1233.15
1234,1,0,1,0,45,1,2,1,0,2,2,0,2,2,0,1,0,107.75,4882.8
1233,1,0,1,1,62,1,2,1,0,0,2,0,2,0,2,1,1,89.1,5411.65
4347,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.65,19.65
6105,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.75,148.05
392,0,0,1,1,41,1,2,1,2,2,2,0,0,2,1,1,0,101.6,3930.55
4029,1,0,1,1,67,1,0,1,0,2,2,2,2,2,2,0,0,103.15,6895.5
5302,1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,3,84.65,84.65
