SeniorCitizen,tenure,MonthlyCharges,Partner_Yes,Dependents_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,5,69.35,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,43,94.35,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,70,101.0,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,29,84.3,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,30,110.45,False,False,False,True,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False
0,67,50.95,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,4,30.5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,42,20.75,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,69,75.75,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,20,95.5,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,1,74.35,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,15,101.25,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,17,91.85,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,9,85.35,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,64,19.45,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,54,104.1,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,72,25.45,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,72,97.7,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False
0,69,20.55,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,5,53.85,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0,2,96.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,64,85.0,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0,6,19.65,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,19,59.55,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,71,86.85,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,34,49.8,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,4,20.05,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,72,92.0,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,61,81.05,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True
1,26,84.95,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,4,20.45,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,68,80.65,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False
0,15,19.75,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False
1,1,69.65,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,22,54.45,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,25,34.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,57,20.55,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,27,74.4,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,46,95.65,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False
1,47,100.05,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,72,89.05,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,51,84.2,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
1,44,89.2,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,49,84.5,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,27,19.4,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,2,64.2,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1,35,102.05,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,68,72.95,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
0,61,106.6,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False
0,52,105.05,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
1,2,93.85,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,69,107.2,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,35,19.25,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,40,104.8,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,2,86.2,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,11,54.6,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True
1,4,83.25,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,62,70.75,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,8,59.25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,72,116.8,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,5,80.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,72,115.15,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,1,74.3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,51,93.8,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,5,64.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,59,96.65,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0,12,20.3,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,49,19.45,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,38,19.95,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,2,19.3,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,12,84.6,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,1,44.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,42,84.65,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,35,20.2,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,63,100.55,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
0,63,40.6,False,True,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False
0,39,103.45,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,39,100.55,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
1,70,90.05,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,46,110.0,False,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False
0,45,73.85,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,12,19.35,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,60,23.95,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,43,56.15,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,64,108.5,True,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True
0,12,20.45,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,50,79.6,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True
1,1,36.45,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,71,86.4,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False
0,72,83.7,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,72,23.75,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,61,88.65,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0,36,65.4,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True
0,38,74.05,True,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False
0,56,24.45,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,65,59.95,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False
0,31,72.45,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,67,26.1,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,3,49.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,15,25.2,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,20,44.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,16,20.1,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,14,19.55,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,54,82.45,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False
0,60,89.9,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,12,49.85,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,71,20.5,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,57,58.75,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,1,70.15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,5,81.0,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,33,20.05,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,67,50.55,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,49,100.6,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False
0,34,87.45,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,20,90.7,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,14,59.45,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,1,20.2,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,5,94.85,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,18,20.25,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,13,29.15,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,57,104.5,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0,12,51.25,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,50,109.65,False,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False
0,30,106.4,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,69,104.05,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False
0,17,95.65,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,39,59.85,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,12,59.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False
0,1,51.25,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,51,76.4,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False
0,69,73.7,True,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False
0,28,92.2,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,25,100.25,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,49,84.35,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
1,1,69.85,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,9,69.4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,12,89.15,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,66,85.25,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
0,8,49.85,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,12,79.55,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,72,86.65,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,71,90.3,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,71,109.6,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False
0,10,95.1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
0,10,80.25,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,15,25.05,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,1,75.3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,9,40.75,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1,20.6,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,72,21.0,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,54,69.95,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False
0,62,115.05,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False
1,72,98.35,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,22,94.95,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
1,15,94.65,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,51,49.65,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,15,105.35,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
1,38,80.45,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1,2,70.2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,45,78.75,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
1,10,95.35,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,12,79.2,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,63,103.4,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,67,102.95,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
1,4,80.25,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,15,74.2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,19,83.65,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,14,19.65,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,17,80.5,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0,10,94.85,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,70,109.5,True,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,34,60.85,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,23,49.7,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0,19,24.7,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,16,90.7,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,23,77.15,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False
1,54,79.5,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,12,49.2,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,24,99.3,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0,12,94.2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,63,25.25,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,71,106.7,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
0,5,19.35,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,27,76.1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,33,72.75,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,51,60.5,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0,56,19.95,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,3,74.25,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,57,53.5,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False
0,68,110.8,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0,24,19.55,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,8,20.2,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,1,69.95,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,9,94.75,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,72,19.95,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,1,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,55,19.35,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,58,61.05,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False
1,20,80.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,57,74.3,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,22,56.25,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,False,False
0,71,25.6,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,67,75.5,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
0,3,35.15,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,49,43.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,62,25.8,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,18,78.2,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,24,34.25,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,71,93.7,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0,17,70.5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,46,19.95,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,4,25.25,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,8,84.9,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,49,95.6,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,48,70.55,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False
1,44,19.35,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,4,55.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,56,24.3,True,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,15,48.85,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,66,115.8,True,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False
0,41,78.45,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
1,32,74.9,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,49.9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0,7,51.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,49,106.65,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False
0,12,49.85,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True
0,1,20.1,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,66,19.75,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,57,41.1,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,18,71.1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,72,68.4,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
0,23,84.4,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
0,10,29.5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,11,66.35,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,3,20.5,False,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,16,55.3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,25,20.2,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,10,56.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,40,42.35,True,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False
0,45,50.9,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,42,20.0,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,22,39.2,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,1,46.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,62,80.4,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False
0,17,106.65,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,12,19.3,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,72,89.85,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,56,96.85,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0,56,68.75,True,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
0,65,26.5,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,43,49.05,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,18,20.35,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,8,66.05,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0,57,97.55,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False
1,26,85.7,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,43,99.3,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,33,88.95,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False
0,70,108.15,True,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False
0,4,49.4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,23,83.75,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,50,108.55,True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False
0,21,26.05,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,41,78.35,True,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False
1,38,94.75,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,31,81.7,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
0,7,69.35,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,2,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,59,72.1,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False
0,7,94.1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,28,54.4,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False
1,41,101.1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
0,4,55.2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,41,106.3,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,7,35.5,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False
1,20,84.35,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,12,53.65,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,31,73.55,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
1,18,49.85,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,45,107.75,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0,31,25.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,43,84.85,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,45,42.3,False,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False
0,11,74.95,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,18,33.5,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0,18,40.2,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,True
0,52,20.4,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False
